ZNF740_M09391_1.bed,0.3225806451612903,20,62,71,1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3;4;0;1;2;4;0;0;2;1;2;0;0;0;0;0;1;2;1;2;0;0;1;0;1;2;1;0;0;0;0;1;0;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;2
ZNF792_ZNF792.bed,0.32,32,100,100,1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;1;0;1;2;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;2;1;0;0;2;1;0;0;1;3;1;0;0;0;1;1;0;0;0;2;0;3;2;1;2;1;4;4;1;2;0;2;4;1;1;1;1;1;2;1;0;0;0;1;0;0;1;0;0;1;2;2;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;2;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1
ZNF571_ZNF571.bed,0.31343283582089554,21,67,68,1;0;0;2;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;2;1;0;1;2;3;1;4;0;1;1;1;0;3;0;3;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
IRX1_M08849_1.bed,0.3125,5,16,23,2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
CEBPZ_M06474_1.bed,0.3103448275862069,9,29,29,1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
ZNF765_ZNF765.bed,0.3088235294117647,21,68,70,1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;1;1;2;1;1;0;0;1;0;2;0;0;1;0;0;2;3;3;0;0;2;1;0;3;1;1;2;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;2;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PRDM9_PRDM9.bed,0.3055555555555556,22,72,76,2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;1;0;2;0;2;1;1;1;1;0;3;3;2;3;0;3;0;0;0;1;1;0;2;1;0;0;0;0;3;0;0;0;1;1;4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
ZNF410_M06247_1.bed,0.30434782608695654,7,23,23,1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
ZNF213_M10324_1.bed,0.30434782608695654,14,46,47,1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;3;0;2;1;1;2;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
KLF14_M05867_1.bed,0.3023255813953488,13,43,43,3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;2;3;0;1;0;1;0;1;1;0;2;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2
IRF1_M08823_1.bed,0.3,9,30,30,1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;1;1
KLF1_M08884_1.bed,0.3,15,50,50,1;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;2;1;1;0;0;0;2;3;0;1;1;0;2;0;0;1;0;0;1;0;0;1;0;1;2;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1
ZFX_M06848_1.bed,0.2978723404255319,28,94,94,1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;2;0;3;1;1;0;2;0;1;0;0;1;1;3;3;1;1;1;2;5;3;0;1;1;2;0;2;0;0;2;1;1;0;2;2;0;0;0;0;2;0;1;0;0;1;0;2;0;0;1;0;1;1;2;1;1;0;0;0;3;0;0;1;0;0;1;0;1;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;2;1
KLF1_M08881_1.bed,0.2962962962962963,16,54,54,2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;2;1;1;0;0;2;0;1;1;1;0;1;0;1;2;2;1;1;1;0;2;0;1;0;0;0;1;0;0;1;1;0;2;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
ZNF180_ZNF180.bed,0.29411764705882354,30,102,109,1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;2;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;2;1;0;0;1;2;4;1;0;0;1;0;0;1;3;1;1;0;0;3;2;1;1;2;3;1;1;1;1;2;2;6;1;2;2;0;1;0;2;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;2;0;0;2;0;2;0;0;1;0;0;2;0;1;0;1;1;0;0;2;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;4
ESR1_M08629_1.bed,0.29411764705882354,10,34,46,1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;2
ZIC1_M09329_1.bed,0.29310344827586204,17,58,58,1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;2;0;1;1;1;0;1;0;0;1;0;1;1;2;2;3;1;0;2;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;3;0;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
KLF1_M08883_1.bed,0.2916666666666667,14,48,48,1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;2;0;0;2;1;2;1;0;1;0;1;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
ZNF529_ZNF529.bed,0.2894736842105263,22,76,77,1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;2;0;0;1;0;1;0;0;1;1;1;0;2;0;0;1;0;0;0;0;1;0;1;2;0;0;1;1;2;2;3;4;0;1;1;1;2;0;0;1;0;0;0;0;1;1;0;2;1;0;2;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;3;1;1;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
TFAP2B_M09227_1.bed,0.2894736842105263,11,38,43,1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;2;0;1;1;2;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
KLF1_M08867_1.bed,0.28888888888888886,13,45,45,1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;2;0;1;1;0;1;1;0;1;1;2;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
ZFP64_M10434_1.bed,0.2876712328767123,21,73,74,1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;2;0;0;3;1;0;0;1;1;1;0;1;0;1;0;1;0;2;0;1;3;1;2;2;1;1;0;2;0;3;1;0;2;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;2;1;0;0;2;1;1;0;0;0;0;2;2;0;2;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KMT2A_M00878_1.bed,0.2857142857142857,6,21,21,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
ZNF329_M10387_1.bed,0.2857142857142857,16,56,56,1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;2;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;4;0;2;1;1;1;0;0;0;0;1;0;0;0;0;3;1;0;0;2;1;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KLF15_M08874_1.bed,0.2857142857142857,20,70,75,1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;4;1;1;0;0;1;0;0;0;0;1;0;2;0;0;1;0;0;0;0;3;1;2;3;0;1;3;3;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;1;2;0;1;0;0;1;0;0;3;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1
ZBTB48_M10336_1.bed,0.2857142857142857,8,28,28,1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;2;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
ZNF250_M09341_1.bed,0.2857142857142857,6,21,21,1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
ZNF304_ZNF304.bed,0.2833333333333333,17,60,60,1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;2;1;3;0;0;0;0;0;0;0;0;1;1;0;1;1;2;1;2;2;1;0;1;0;1;1;0;1;0;0;1;0;2;0;0;0;0;1;1;1;1;0;0;0;0;0;2;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
ZNF311_ZNF311.bed,0.28169014084507044,20,71,74,1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;1;3;3;1;3;2;0;1;3;1;0;1;2;0;1;0;1;0;0;0;0;1;0;2;0;0;0;1;1;0;1;0;0;0;0;1;2;0;3;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;1
ZNF621_M07151_1.bed,0.28125,9,32,32,1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;1
ZNF680_ZNF680.bed,0.28125,9,32,32,1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;1;2;0;1;0;0;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
ZBTB22_M09296_1.bed,0.28,7,25,37,2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2
